stars,user_idx,item_idx
5,30443,1244
4,30444,1244
4,30445,1244
4,30446,1244
5,30447,1244
1,30448,1244
5,30449,1244
5,30450,1244
5,30451,1244
1,30452,1244
5,30453,1244
5,30454,1244
5,30455,1244
4,30456,1244
5,30457,1244
5,30458,1244
5,30459,1244
5,30460,1244
4,30461,1244
5,30462,1244
5,30463,1244
5,30464,1244
5,30465,1244
4,30466,1244
2,30467,1244
4,30468,1244
5,30469,1244
5,30470,1244
4,62727,1244
5,62728,1244
5,62729,1244
5,1235,119
5,1285,119
5,1875,119
1,12737,119
4,14138,119
5,14139,119
5,14140,119
5,14141,119
5,14142,119
5,14143,119
5,14144,119
5,14145,119
5,14146,119
5,14147,119
5,14148,119
5,14149,119
5,1263,136
2,1374,136
5,1904,136
5,3194,136
5,5408,136
5,8292,136
2,10947,136
5,11236,136
3,18758,136
5,22766,136
3,22772,136
4,22790,136
3,22808,136
5,22925,136
5,23044,136
5,23054,136
5,23060,136
2,23072,136
5,23577,136
4,24584,136
1,25276,136
5,29444,136
5,31757,136
5,31758,136
3,31759,136
4,31760,136
5,31761,136
2,31762,136
5,31763,136
5,31764,136
5,31765,136
5,31766,136
5,31767,136
5,31768,136
4,31769,136
3,31770,136
5,31771,136
4,31772,136
5,31773,136
5,31774,136
5,31775,136
1,31776,136
5,31777,136
1,31778,136
5,31779,136
5,31780,136
5,31781,136
4,31782,136
5,31783,136
4,31784,136
5,31785,136
1,31786,136
5,31787,136
5,31788,136
2,31789,136
5,31790,136
1,31791,136
3,31792,136
5,31793,136
5,31794,136
5,31795,136
5,31796,136
5,31797,136
4,31798,136
5,31799,136
5,31800,136
1,31801,136
5,31802,136
5,31803,136
4,31804,136
5,31805,136
5,31806,136
5,31807,136
5,31808,136
2,31809,136
2,31810,136
5,31811,136
5,31812,136
5,31813,136
4,31814,136
5,31815,136
5,31816,136
5,31817,136
4,31818,136
5,31819,136
3,31820,136
5,31821,136
5,31822,136
5,31823,136
4,31824,136
4,31825,136
5,31826,136
1,31827,136
1,31828,136
1,31829,136
4,31830,136
5,31831,136
5,31832,136
4,31833,136
3,31834,136
5,31835,136
5,31836,136
5,31837,136
1,31838,136
4,31839,136
2,31840,136
5,31841,136
1,31842,136
1,31843,136
2,31844,136
5,31845,136
2,31846,136
1,62798,136
4,1263,1295
5,13021,1295
5,19203,1295
5,20820,1295
5,24119,1295
1,24137,1295
1,29773,1295
5,29824,1295
5,29826,1295
5,29868,1295
5,31989,1295
2,32051,1295
5,34375,1295
5,37558,1295
5,46215,1295
5,47539,1295
4,47540,1295
5,47628,1295
5,47629,1295
5,47630,1295
5,47631,1295
5,47632,1295
2,47633,1295
5,47634,1295
3,47635,1295
1,47636,1295
3,47637,1295
2,47638,1295
2,47639,1295
1,47640,1295
2,47641,1295
5,47642,1295
5,47643,1295
5,47644,1295
5,47645,1295
5,47646,1295
5,47647,1295
4,47648,1295
5,47649,1295
4,47650,1295
1,47651,1295
5,47652,1295
5,47653,1295
5,47654,1295
5,47655,1295
5,47656,1295
3,47657,1295
5,47658,1295
5,47659,1295
3,47660,1295
5,47661,1295
5,47662,1295
1,47663,1295
5,47664,1295
5,47665,1295
2,47666,1295
5,47667,1295
4,47668,1295
5,47669,1295
1,47670,1295
5,63474,1295
4,63475,1295
5,1269,1331
5,7149,1331
5,32796,1331
5,34215,1331
5,37188,1331
5,41748,1331
5,43572,1331
5,44848,1331
5,56254,1331
5,59598,1331
4,59599,1331
5,59600,1331
5,59601,1331
5,59602,1331
1,59603,1331
5,59604,1331
5,59605,1331
5,59606,1331
5,59607,1331
3,59608,1331
1,59609,1331
5,59610,1331
1,59611,1331
5,59612,1331
1,59613,1331
5,59614,1331
4,59615,1331
5,59616,1331
5,59617,1331
5,59618,1331
5,59619,1331
5,59620,1331
5,59621,1331
4,59622,1331
3,59623,1331
5,59624,1331
2,59625,1331
1,59626,1331
5,59627,1331
5,59628,1331
4,59629,1331
5,59630,1331
5,59631,1331
5,59632,1331
4,59633,1331
5,59634,1331
5,59635,1331
4,59636,1331
5,59637,1331
5,59638,1331
5,59639,1331
5,59640,1331
1,59641,1331
5,59642,1331
5,59643,1331
5,59644,1331
5,59645,1331
5,59646,1331
5,59647,1331
5,59648,1331
5,59649,1331
5,59650,1331
5,59651,1331
5,59652,1331
5,59653,1331
5,59654,1331
5,59655,1331
5,59656,1331
5,1285,116
5,3172,116
5,11800,116
3,13224,116
5,13225,116
5,13226,116
5,13227,116
5,13228,116
5,13229,116
5,13230,116
5,13231,116
5,13232,116
5,13233,116
4,13234,116
5,13235,116
5,13236,116
5,13237,116
5,13238,116
3,13239,116
4,13240,116
2,13241,116
5,13242,116
5,13243,116
5,13244,116
5,13245,116
4,13246,116
5,13247,116
5,13248,116
5,13249,116
4,13250,116
5,13251,116
5,62299,116
1,62300,116
5,1289,82
2,1730,82
4,3156,82
3,3157,82
1,3158,82
5,3159,82
5,3160,82
5,3161,82
5,3162,82
5,3163,82
4,3164,82
1,3165,82
5,3166,82
5,3167,82
5,3168,82
5,3169,82
5,3170,82
4,3171,82
5,3172,82
1,3173,82
5,3174,82
5,3175,82
5,3176,82
4,3177,82
1,3178,82
5,3179,82
4,3180,82
4,3181,82
5,3182,82
5,3183,82
4,3184,82
5,3185,82
5,3186,82
1,3187,82
5,3188,82
5,3189,82
4,3190,82
5,3191,82
5,3192,82
5,3193,82
2,3194,82
5,3195,82
3,3196,82
5,3197,82
5,3198,82
5,3199,82
5,3200,82
1,3201,82
3,3202,82
5,3203,82
5,3204,82
1,3205,82
1,3206,82
3,3207,82
3,3208,82
4,3209,82
5,3210,82
4,3211,82
5,3212,82
5,3213,82
5,3214,82
5,3215,82
5,3216,82
1,3217,82
5,3218,82
5,3219,82
5,3220,82
5,3221,82
5,3222,82
3,7534,82
5,49666,82
5,61671,82
5,61672,82
1,1291,2187
4,2306,2187
5,5853,2187
4,9434,2187
5,11407,2187
5,12670,2187
3,14553,2187
4,15602,2187
4,16905,2187
5,19872,2187
4,23689,2187
5,24131,2187
3,27062,2187
5,29717,2187
5,30009,2187
5,30450,2187
5,32386,2187
5,34023,2187
5,36444,2187
4,38721,2187
3,39326,2187
5,39461,2187
5,39871,2187
4,41212,2187
5,45602,2187
5,47332,2187
5,48996,2187
5,50303,2187
5,50410,2187
5,50454,2187
5,50475,2187
1,50967,2187
5,51060,2187
4,51155,2187
5,51263,2187
4,51700,2187
2,52017,2187
5,52339,2187
5,52340,2187
4,52341,2187
5,52342,2187
3,52343,2187
5,52344,2187
5,52345,2187
4,52346,2187
3,52347,2187
3,52348,2187
3,52349,2187
4,52350,2187
4,52351,2187
2,52352,2187
5,52353,2187
3,52354,2187
3,52355,2187
5,52356,2187
5,52357,2187
5,52358,2187
4,52359,2187
4,52360,2187
5,52361,2187
3,52362,2187
5,52363,2187
5,52364,2187
3,52365,2187
5,52366,2187
4,52367,2187
5,52368,2187
4,52369,2187
3,52370,2187
5,52371,2187
1,52372,2187
5,52373,2187
5,52374,2187
5,52375,2187
5,52376,2187
5,52377,2187
3,52378,2187
5,52379,2187
3,52380,2187
2,52381,2187
4,52382,2187
5,52383,2187
4,52384,2187
5,52385,2187
4,52386,2187
5,52387,2187
4,52388,2187
5,52389,2187
2,52390,2187
5,52391,2187
5,52392,2187
5,52393,2187
5,52394,2187
5,52395,2187
5,52396,2187
5,52397,2187
5,52398,2187
5,52399,2187
4,52400,2187
3,52401,2187
5,52402,2187
5,52403,2187
5,52404,2187
4,52405,2187
5,52406,2187
4,52407,2187
4,52408,2187
4,52409,2187
3,52410,2187
5,52411,2187
5,52412,2187
5,52413,2187
5,52414,2187
5,52415,2187
5,52416,2187
5,52417,2187
5,52418,2187
5,52419,2187
5,52420,2187
5,52421,2187
5,52422,2187
4,52423,2187
1,52424,2187
5,52425,2187
4,52426,2187
5,52427,2187
5,52428,2187
3,52429,2187
5,52430,2187
5,52431,2187
2,52432,2187
5,52433,2187
5,52434,2187
5,52435,2187
4,52436,2187
5,52437,2187
5,52438,2187
4,52439,2187
5,52440,2187
4,52441,2187
5,52442,2187
5,52443,2187
5,52444,2187
4,52445,2187
5,52446,2187
5,52447,2187
3,52448,2187
5,52449,2187
5,52450,2187
4,52451,2187
5,52452,2187
4,52453,2187
5,52454,2187
5,52455,2187
5,52456,2187
5,52457,2187
5,52458,2187
4,52459,2187
4,52460,2187
5,52461,2187
5,52462,2187
5,52463,2187
1,52464,2187
3,52465,2187
1,52466,2187
4,52467,2187
2,52468,2187
3,52469,2187
5,52470,2187
2,52471,2187
1,52472,2187
4,52473,2187
4,52474,2187
5,52475,2187
4,52476,2187
3,52477,2187
4,52478,2187
4,52479,2187
3,52480,2187
4,52481,2187
4,52482,2187
3,52483,2187
4,52484,2187
4,52485,2187
2,52486,2187
5,52487,2187
5,52488,2187
4,52489,2187
4,52490,2187
1,52491,2187
5,52492,2187
5,52493,2187
5,52494,2187
1,52495,2187
5,52496,2187
5,52497,2187
4,52498,2187
4,52499,2187
3,52500,2187
5,52501,2187
5,52502,2187
5,52503,2187
4,52504,2187
3,52505,2187
4,52506,2187
5,52507,2187
4,52508,2187
5,52509,2187
4,52510,2187
4,52511,2187
5,52512,2187
5,52513,2187
5,52514,2187
3,52515,2187
4,52516,2187
2,52517,2187
4,52518,2187
4,52519,2187
5,52520,2187
5,52521,2187
4,52522,2187
5,52523,2187
5,52524,2187
4,52525,2187
5,52526,2187
5,52527,2187
5,52528,2187
5,52529,2187
1,52530,2187
5,52531,2187
3,52532,2187
5,52533,2187
5,52534,2187
4,52535,2187
4,52536,2187
4,52537,2187
4,52538,2187
5,52539,2187
5,52540,2187
4,52541,2187
5,52542,2187
5,52543,2187
5,52544,2187
4,52545,2187
5,52546,2187
2,52547,2187
2,52548,2187
4,52549,2187
5,52550,2187
5,52551,2187
5,52552,2187
4,52553,2187
5,52554,2187
2,52555,2187
5,52556,2187
5,52557,2187
5,63635,2187
5,63636,2187
3,63637,2187
5,1296,1831
1,38448,1831
4,63101,1831
4,63102,1831
5,63103,1831
4,1299,1237
5,5246,1237
5,6577,1237
5,13115,1237
1,21242,1237
2,21642,1237
5,24125,1237
5,24171,1237
5,24904,1237
5,26085,1237
5,27889,1237
3,27890,1237
3,27891,1237
1,27892,1237
3,27893,1237
3,27894,1237
5,27895,1237
5,27896,1237
5,27897,1237
1,27898,1237
5,27899,1237
5,27900,1237
3,27901,1237
4,27902,1237
5,27903,1237
5,27904,1237
5,27905,1237
5,27906,1237
5,27907,1237
5,27908,1237
5,27909,1237
4,27910,1237
4,27911,1237
4,27912,1237
5,27913,1237
5,27914,1237
3,27915,1237
5,27916,1237
3,27917,1237
5,27918,1237
5,27919,1237
2,27920,1237
5,27921,1237
3,27922,1237
5,27923,1237
4,27924,1237
5,27925,1237
5,27926,1237
4,27927,1237
5,27928,1237
5,27929,1237
5,27930,1237
1,27931,1237
5,27932,1237
3,27933,1237
3,27934,1237
5,27935,1237
3,27936,1237
4,27937,1237
5,27938,1237
5,27939,1237
5,27940,1237
5,27941,1237
5,27942,1237
5,27943,1237
5,27944,1237
4,27945,1237
5,27946,1237
5,27947,1237
5,27948,1237
2,27949,1237
5,27950,1237
5,27951,1237
2,27952,1237
5,27953,1237
4,27954,1237
5,27955,1237
5,27956,1237
3,27957,1237
5,27958,1237
1,27959,1237
5,27960,1237
5,27961,1237
5,27962,1237
3,27963,1237
4,27964,1237
3,27965,1237
5,27966,1237
5,27967,1237
5,27968,1237
4,27969,1237
5,27970,1237
5,27971,1237
5,27972,1237
5,62646,1237
4,62647,1237
5,62648,1237
2,62649,1237
1,62650,1237
2,1302,101
5,8571,101
4,8572,101
5,8573,101
4,8574,101
5,8575,101
5,62058,101
5,1310,369
5,1896,369
5,2039,369
5,2422,369
5,2477,369
2,2896,369
5,3384,369
5,3598,369
3,3884,369
5,4210,369
5,4736,369
4,6413,369
5,6449,369
2,6533,369
5,6587,369
4,6591,369
5,6601,369
5,6603,369
5,6610,369
5,6776,369
5,7096,369
4,8206,369
5,8438,369
5,8444,369
5,8474,369
4,8546,369
3,12323,369
2,12408,369
5,12644,369
4,12679,369
4,14606,369
5,15926,369
5,16626,369
5,16766,369
5,17718,369
5,17734,369
1,17735,369
5,17751,369
5,17754,369
5,17755,369
2,17759,369
4,17770,369
5,17775,369
5,17788,369
5,17800,369
5,17804,369
5,17806,369
5,20233,369
5,21252,369
5,21467,369
3,23279,369
4,24487,369
3,24488,369
3,24489,369
5,24490,369
5,24491,369
3,24492,369
3,24493,369
3,24494,369
4,24495,369
1,24496,369
5,24497,369
3,24498,369
5,24499,369
5,24500,369
2,24501,369
5,24502,369
5,24503,369
4,24504,369
5,24505,369
5,24506,369
5,24507,369
4,24508,369
2,24509,369
5,24510,369
1,24511,369
3,24512,369
5,24513,369
1,24514,369
5,24515,369
5,24516,369
5,24517,369
5,24518,369
5,24519,369
5,24520,369
5,24521,369
5,24522,369
5,24523,369
4,24524,369
5,24525,369
5,24526,369
4,24527,369
5,24528,369
5,24529,369
5,24530,369
5,24531,369
5,24532,369
5,24533,369
5,24534,369
3,24535,369
5,24536,369
5,24537,369
1,24538,369
5,24539,369
5,24540,369
5,24541,369
5,24542,369
5,24543,369
5,24544,369
3,24545,369
5,24546,369
5,24547,369
4,24548,369
5,24549,369
5,24550,369
5,24551,369
5,24552,369
5,24553,369
4,24554,369
5,24555,369
5,24556,369
5,24557,369
5,24558,369
5,24559,369
5,24560,369
5,24561,369
3,24562,369
5,24563,369
5,24564,369
4,24565,369
5,24566,369
5,24567,369
5,24568,369
5,24569,369
5,24570,369
5,24571,369
1,24572,369
2,24573,369
5,24574,369
5,24575,369
5,24576,369
5,24577,369
5,24578,369
5,24579,369
4,24580,369
5,24581,369
5,24582,369
5,24583,369
5,24584,369
4,24585,369
4,24586,369
5,24587,369
4,24588,369
5,24589,369
5,24590,369
4,24591,369
5,24592,369
4,24593,369
3,24594,369
1,24595,369
5,24596,369
5,24597,369
5,24598,369
5,24599,369
5,24600,369
5,24601,369
5,24602,369
5,24603,369
3,24604,369
5,24605,369
5,24606,369
4,24607,369
5,24608,369
3,24609,369
5,24610,369
5,24611,369
1,24612,369
1,24613,369
3,24614,369
5,24615,369
3,24616,369
2,24617,369
1,24618,369
5,24619,369
4,24620,369
4,24621,369
3,24622,369
5,24623,369
5,24624,369
5,24625,369
3,24626,369
5,24627,369
5,24628,369
2,24629,369
5,24630,369
3,24631,369
5,24632,369
5,24633,369
5,24634,369
3,24635,369
5,24636,369
2,24637,369
5,24638,369
5,24639,369
5,24640,369
4,24641,369
4,24642,369
5,24643,369
5,24644,369
5,24645,369
4,24646,369
5,24647,369
2,24648,369
3,24649,369
1,24650,369
5,24651,369
5,24652,369
3,24653,369
5,24654,369
4,24655,369
4,24656,369
5,24657,369
5,24658,369
5,24659,369
3,24660,369
4,24661,369
5,24662,369
5,24663,369
5,24664,369
5,24665,369
5,24666,369
2,24667,369
5,24668,369
5,24669,369
2,24670,369
4,24671,369
5,24672,369
2,24673,369
5,24674,369
4,24675,369
5,24676,369
4,24677,369
3,24678,369
5,24679,369
4,24680,369
5,24681,369
5,24682,369
4,24683,369
1,24684,369
5,24685,369
4,24686,369
4,24687,369
5,24688,369
5,24689,369
5,24690,369
5,24691,369
5,24692,369
4,24693,369
5,24694,369
5,24695,369
4,24696,369
5,24697,369
5,24698,369
4,24699,369
4,24700,369
4,24701,369
5,24702,369
5,24703,369
2,24704,369
5,24705,369
2,24706,369
4,24707,369
2,24708,369
5,24709,369
4,24710,369
2,24711,369
5,24712,369
5,24713,369
4,24714,369
5,24715,369
5,24716,369
5,24717,369
3,24718,369
5,24719,369
5,24720,369
4,24721,369
5,24722,369
3,24723,369
5,24724,369
5,24725,369
5,24726,369
5,24727,369
4,24728,369
5,24729,369
5,24730,369
5,24731,369
5,24732,369
4,24733,369
5,24734,369
3,24735,369
5,24736,369
2,24737,369
3,24738,369
4,24739,369
3,24740,369
5,24741,369
4,24742,369
5,24743,369
5,24744,369
3,24745,369
5,24746,369
4,43996,369
5,62542,369
5,62543,369
3,62544,369
5,1312,90
5,1312,90
4,1316,90
4,1316,90
5,1327,90
1,1352,90
1,1352,90
5,1890,90
5,1890,90
5,3208,90
5,3208,90
5,3216,90
5,3216,90
5,4896,90
5,4896,90
4,4897,90
4,4897,90
5,4898,90
5,4898,90
4,4899,90
4,4899,90
5,4900,90
5,4900,90
2,4901,90
2,4901,90
5,4902,90
5,4902,90
4,4903,90
4,4903,90
5,4904,90
5,4904,90
1,61813,90
5,1312,77
3,2155,77
3,2156,77
4,2157,77
2,2158,77
4,2159,77
5,61630,77
4,61631,77
5,1334,770
5,5777,770
5,5778,770
3,5779,770
3,5780,770
4,5781,770
2,61883,770
5,61884,770
5,61885,770
5,1348,154
4,1584,154
3,3029,154
5,4303,154
2,4404,154
5,4495,154
1,6010,154
5,6501,154
5,6563,154
5,6803,154
5,6918,154
5,9301,154
5,9839,154
5,10335,154
4,10542,154
4,11493,154
2,11772,154
5,11879,154
5,13197,154
5,15558,154
5,15868,154
4,17657,154
5,21462,154
5,24975,154
1,25342,154
3,27593,154
5,27857,154
2,28202,154
5,29934,154
4,30189,154
2,30297,154
5,30904,154
1,31133,154
5,32433,154
5,32932,154
4,33177,154
5,35271,154
5,35390,154
5,35587,154
1,35798,154
4,36199,154
5,37083,154
5,37771,154
2,37964,154
5,39039,154
3,39067,154
4,39093,154
5,39216,154
5,39343,154
5,39372,154
4,39392,154
5,39395,154
5,39469,154
5,39488,154
5,39513,154
4,39521,154
5,39645,154
5,39646,154
5,39766,154
3,39840,154
5,39921,154
5,39964,154
5,40079,154
3,40988,154
5,40989,154
5,40990,154
2,40991,154
5,40992,154
3,40993,154
4,40994,154
3,40995,154
5,40996,154
4,40997,154
3,40998,154
5,40999,154
5,41000,154
5,41001,154
3,41002,154
5,41003,154
5,41004,154
5,41005,154
3,41006,154
4,41007,154
4,41008,154
5,41009,154
1,41010,154
3,41011,154
5,41012,154
5,41013,154
4,41014,154
5,41015,154
5,41016,154
3,41017,154
2,41018,154
4,41019,154
5,41020,154
5,41021,154
4,41022,154
2,41023,154
3,41024,154
4,41025,154
4,41026,154
2,41027,154
4,41028,154
5,41029,154
5,41030,154
3,41031,154
5,41032,154
4,41033,154
5,41034,154
3,41035,154
5,41036,154
5,41037,154
5,41038,154
5,41039,154
5,41040,154
5,41041,154
3,41042,154
4,41043,154
2,41044,154
3,41045,154
5,41046,154
4,41047,154
4,41048,154
5,41049,154
5,41050,154
4,41051,154
4,41052,154
5,41053,154
5,41054,154
5,41055,154
4,41056,154
4,41057,154
4,41058,154
2,41059,154
5,41060,154
5,41061,154
4,41062,154
5,41063,154
5,41064,154
4,41065,154
5,41066,154
5,41067,154
3,41068,154
4,41069,154
4,41070,154
4,41071,154
5,41072,154
5,41073,154
5,41074,154
5,41075,154
5,41076,154
2,41077,154
5,41078,154
5,41079,154
5,41080,154
3,41081,154
5,41082,154
4,41083,154
4,41084,154
4,41085,154
5,41086,154
5,41087,154
4,41088,154
5,41089,154
5,41090,154
2,41091,154
5,41092,154
4,41093,154
2,41094,154
3,41095,154
5,41096,154
5,41097,154
4,41098,154
5,41099,154
5,41100,154
5,41101,154
4,41102,154
5,41103,154
4,41104,154
5,41105,154
5,41106,154
5,41107,154
3,41108,154
3,41109,154
5,41110,154
5,41111,154
4,41112,154
5,41113,154
4,41114,154
5,41115,154
5,41116,154
5,41117,154
3,41118,154
3,41119,154
5,41120,154
5,41121,154
3,41122,154
5,41123,154
2,41124,154
2,41125,154
4,41126,154
4,41127,154
3,41128,154
2,41129,154
5,41130,154
2,41131,154
4,41132,154
4,41133,154
4,41134,154
5,41135,154
2,41136,154
5,41137,154
5,41138,154
2,41139,154
5,41140,154
3,41141,154
5,41142,154
5,41143,154
4,41144,154
3,41145,154
5,41146,154
5,41147,154
5,41148,154
5,41149,154
5,41150,154
5,41151,154
5,41152,154
4,41153,154
5,41154,154
5,41155,154
5,41156,154
5,41157,154
5,41158,154
5,41159,154
3,41160,154
4,41161,154
5,41162,154
5,41163,154
1,41164,154
5,41165,154
5,41166,154
5,41167,154
5,41168,154
4,41169,154
3,41170,154
4,41171,154
5,41172,154
5,41173,154
5,41174,154
3,41175,154
4,41176,154
4,41177,154
5,41178,154
2,41179,154
3,41180,154
5,41181,154
4,41182,154
2,41183,154
5,41184,154
5,41185,154
5,41186,154
5,41187,154
5,41188,154
5,41189,154
3,41190,154
3,41191,154
5,41192,154
5,41193,154
5,41194,154
5,41195,154
3,41196,154
4,41197,154
4,41198,154
2,41199,154
4,41200,154
2,41201,154
3,41202,154
5,41203,154
5,41204,154
4,41205,154
5,41206,154
5,41207,154
5,41208,154
5,41209,154
1,41210,154
4,41211,154
2,41212,154
4,41213,154
4,41214,154
5,41215,154
5,41216,154
3,41217,154
5,41218,154
5,41219,154
2,41220,154
5,41221,154
5,41222,154
5,41223,154
5,41224,154
4,41225,154
1,41226,154
3,41227,154
5,41228,154
5,41229,154
2,41230,154
5,41231,154
1,41232,154
5,41233,154
3,41234,154
4,41235,154
5,41236,154
2,41237,154
4,41238,154
4,41239,154
5,41240,154
5,41241,154
5,41242,154
5,41243,154
4,41244,154
5,41245,154
5,41246,154
5,41247,154
5,41248,154
4,41249,154
2,41250,154
5,41251,154
5,41252,154
3,41253,154
1,41254,154
5,41255,154
3,41256,154
5,41257,154
5,41258,154
5,41259,154
3,41260,154
4,41261,154
2,41262,154
2,41263,154
5,41264,154
5,41265,154
3,41266,154
5,41267,154
5,41268,154
3,41269,154
5,41270,154
2,41271,154
3,41272,154
5,41273,154
5,41274,154
5,41275,154
4,41276,154
4,41277,154
5,41278,154
5,41279,154
3,41280,154
5,41281,154
5,41282,154
2,41283,154
5,41284,154
4,41285,154
4,41286,154
5,41287,154
3,41288,154
5,41289,154
2,41290,154
4,41291,154
5,41292,154
2,41293,154
3,41294,154
5,41295,154
5,41296,154
4,41297,154
5,41298,154
5,41299,154
1,41300,154
2,41301,154
5,41302,154
3,41303,154
5,41304,154
5,41305,154
5,41306,154
3,41307,154
4,41308,154
5,41309,154
2,41310,154
4,41311,154
5,41312,154
5,41313,154
5,41314,154
4,41315,154
5,41316,154
5,41317,154
4,41318,154
5,41319,154
5,41320,154
4,41321,154
5,41322,154
5,41323,154
2,41324,154
5,41325,154
5,41326,154
5,41327,154
2,41328,154
3,41329,154
5,41330,154
3,41331,154
5,41332,154
4,41333,154
5,41334,154
3,41335,154
4,41336,154
5,41337,154
5,41338,154
5,41339,154
5,41340,154
4,41341,154
5,41342,154
5,41343,154
4,41344,154
4,41345,154
4,41346,154
5,41347,154
5,41348,154
5,41349,154
4,41350,154
5,41351,154
5,41352,154
5,41353,154
4,41354,154
2,41355,154
3,41356,154
4,41357,154
5,41358,154
5,41359,154
5,41360,154
5,41361,154
5,41362,154
5,41363,154
5,41364,154
4,41365,154
5,41366,154
4,41367,154
5,41368,154
4,41369,154
5,41370,154
3,41371,154
5,41372,154
3,41373,154
5,41374,154
4,41375,154
5,41376,154
4,41377,154
3,41378,154
3,41379,154
5,41380,154
1,63243,154
3,63244,154
5,1348,1599
3,2209,1599
2,2911,1599
5,3333,1599
5,4306,1599
5,4756,1599
5,5659,1599
5,5693,1599
5,5726,1599
1,6717,1599
3,7263,1599
4,7322,1599
5,7386,1599
2,8125,1599
1,8371,1599
3,8420,1599
5,9379,1599
2,9419,1599
5,9667,1599
4,10128,1599
1,10930,1599
4,10954,1599
4,11101,1599
5,11200,1599
3,11350,1599
5,11400,1599
4,11422,1599
5,11545,1599
5,11589,1599
4,11886,1599
2,11910,1599
1,11921,1599
4,11949,1599
5,12483,1599
4,13035,1599
5,13061,1599
4,13151,1599
4,13963,1599
1,17828,1599
1,19150,1599
5,19339,1599
5,19848,1599
2,20298,1599
5,20321,1599
5,20466,1599
5,20537,1599
3,20539,1599
5,20568,1599
1,20581,1599
4,20722,1599
5,20782,1599
5,20800,1599
5,20845,1599
1,20849,1599
3,20905,1599
5,20924,1599
1,21007,1599
4,21012,1599
5,21113,1599
4,21114,1599
3,21177,1599
1,21206,1599
5,21216,1599
3,21291,1599
5,21403,1599
5,21441,1599
3,21472,1599
4,21477,1599
5,21485,1599
4,21497,1599
5,21498,1599
5,21594,1599
2,21609,1599
4,21621,1599
5,21646,1599
2,21653,1599
4,21726,1599
5,21775,1599
5,21786,1599
3,21805,1599
5,21836,1599
5,21843,1599
3,21874,1599
5,21886,1599
1,21987,1599
5,21987,1599
4,22140,1599
5,22177,1599
5,22189,1599
1,22194,1599
1,22301,1599
4,22306,1599
1,22491,1599
5,23514,1599
1,23895,1599
4,24032,1599
5,24215,1599
2,25889,1599
5,26243,1599
5,26764,1599
4,27668,1599
3,28684,1599
5,29245,1599
4,29251,1599
5,29252,1599
5,29275,1599
5,29275,1599
4,29333,1599
5,29355,1599
3,29375,1599
4,29377,1599
2,29378,1599
4,29382,1599
4,29397,1599
5,29398,1599
1,29463,1599
5,29467,1599
4,29484,1599
3,29495,1599
3,29545,1599
5,29589,1599
4,29602,1599
5,29755,1599
5,29882,1599
4,29926,1599
5,30210,1599
4,31796,1599
4,31936,1599
3,32593,1599
5,32604,1599
5,32627,1599
2,32637,1599
5,32702,1599
5,32707,1599
5,32751,1599
2,32846,1599
4,32864,1599
3,32876,1599
5,32878,1599
1,32909,1599
3,32923,1599
5,32964,1599
4,32966,1599
4,32978,1599
5,33039,1599
5,33115,1599
5,33118,1599
3,33219,1599
2,33247,1599
5,33252,1599
5,33264,1599
4,33291,1599
2,33293,1599
3,33315,1599
5,34715,1599
3,36792,1599
5,37340,1599
5,37960,1599
5,38691,1599
2,38709,1599
5,38909,1599
3,39232,1599
5,39448,1599
2,40004,1599
3,40083,1599
5,40083,1599
3,40190,1599
4,40305,1599
5,40359,1599
2,41127,1599
5,41852,1599
5,43267,1599
3,43410,1599
4,43452,1599
5,43567,1599
5,43812,1599
5,43855,1599
5,43980,1599
1,43981,1599
1,43982,1599
5,43983,1599
1,43984,1599
2,43985,1599
5,43986,1599
5,43987,1599
3,43988,1599
4,43989,1599
4,43990,1599
4,43991,1599
4,43992,1599
5,43993,1599
1,43994,1599
5,43995,1599
4,43996,1599
1,43997,1599
5,43998,1599
5,43999,1599
5,44000,1599
5,44001,1599
5,44002,1599
1,44003,1599
1,44004,1599
5,44005,1599
5,44006,1599
4,44007,1599
2,44008,1599
4,44009,1599
3,44010,1599
1,44011,1599
5,44012,1599
5,44013,1599
5,44014,1599
5,44015,1599
1,44016,1599
4,44017,1599
3,44018,1599
5,44019,1599
4,44020,1599
4,44021,1599
5,44022,1599
5,44023,1599
4,44024,1599
4,44025,1599
4,44026,1599
3,44027,1599
2,44028,1599
1,44029,1599
5,44030,1599
5,44031,1599
5,44032,1599
2,44033,1599
4,44034,1599
2,44035,1599
1,44036,1599
5,44037,1599
1,44038,1599
2,44039,1599
5,44040,1599
2,44041,1599
3,44042,1599
4,44043,1599
5,44044,1599
5,44045,1599
5,44046,1599
1,44047,1599
5,44048,1599
5,44049,1599
1,44050,1599
5,44051,1599
3,44052,1599
5,44053,1599
5,44054,1599
1,44055,1599
5,44056,1599
5,44057,1599
5,44058,1599
3,44059,1599
2,44060,1599
5,44061,1599
1,44062,1599
5,44063,1599
5,44064,1599
3,44065,1599
2,44066,1599
1,44067,1599
5,44068,1599
5,44069,1599
5,44070,1599
2,44071,1599
1,44072,1599
4,44073,1599
1,44074,1599
1,44075,1599
4,44076,1599
5,44077,1599
5,44078,1599
5,44079,1599
5,44080,1599
5,44081,1599
2,44082,1599
5,44083,1599
5,44084,1599
4,44085,1599
4,44086,1599
5,44087,1599
5,44088,1599
5,44089,1599
5,44090,1599
1,44091,1599
5,44092,1599
5,44093,1599
5,44094,1599
4,44095,1599
